Location				Name
001fbda0				DestroyAllNitroCrates
001fb9d8				DestroyCrate
001cf410				DestroyParticlesByHandle
0028b690				DIntr
0016bcf0				DirectDecode
00283a40				DisableCache
00283650				DisableDispatchThread
002842d8				DisableDmac
00283a00				DisableDmacHandler
00284208				DisableIntc
002839c0				DisableIntcHandler
001f3f48				DistanceToLine
0022f4c8				DoCamMtx
00250998				DoClouds
0023ce98				DoGlass
001ca2b0				DoInput
002243e0				DotProduct
00279a28				dpadd
0027a010				dpcmp
00279d90				dpdiv
00279ae8				dpmul
00279a80				dpsub
0027a2b8				dptofp
0027a118				dptoli
0027a1b0				dptoul
001f1ce0				Draw3DCharacter
0023da98				Draw3DCheckpointLetters
001e4668				Draw3DCrateCount
001f4270				Draw3DObject
0020b2f8				DrawAllHovaBlimps
0020eb10				DrawAsteroid
002218a8				DrawAsteroids
0021fb58				DrawAtlas
001dfcd0				DrawAwards
0023b348				DrawAxes
00222188				DrawBattleShip
00222478				DrawBazookaToken
00221f88				DrawBigGun
00222090				DrawBigGuns
00261dc0				DrawBug
001de670				DrawCameraTarget
00257880				DrawCarpet
001d6288				DrawCharacterModel
0025ca28				DrawChases
001fba00				DrawCrate
001f9fc0				DrawCrateExplosions
001f4dd0				DrawCrates
001d6ab0				DrawCreatures
002631b0				DrawCredits
00224670				DrawCross
00234250				DrawCRUNCHTIME
0023a190				DrawCube
00260938				DrawCutMovie
0024eb48				DrawDeb3
00224518				DrawDeformedCross
002331e8				DrawDRAINDAMAGE
0021b018				DrawEarthBoss
00222cf0				DrawEarthBossLevelExtra
0022b110				DrawEnemyJeep
0022f778				DrawEnemyJeeps
002188d8				DrawExtraCreatures
001ced50				DrawFade
002214d8				DrawFarmLevelExtra
0022c468				DrawFireBoss
0022df20				DrawFireBossDebugStuff
0022ebc0				DrawFireBossLevelExtra
002162a8				DrawFireFlyLevelExtra
0025f188				DrawGameCut
0023e0b0				DrawGameMessage
0025d4d0				DrawGameSlot
0025d8e0				DrawGameSlots
0023d498				DrawGlassCreatures
002054c8				DrawGlider
002110a8				DrawGliderBombs
0020d0c0				DrawGliderBullets
00220c38				DrawGliderDebugStuff
002156c8				DrawGliderTarget
00221ca0				DrawGunBoat
002471e8				DrawHighLightBox
002294f0				DrawJeep
0022e258				DrawJeepBalloon
0022fc98				DrawJeepBalloons
00229708				DrawJeepDebugStuff
00223650				DrawJeepRock
0021e8c8				DrawJeepRocks
0022e8a8				DrawJeepTrails
00223148				DrawJonny
001e37f0				DrawKabooms
001f4570				DrawLevel
00222a48				DrawLighteningHail
00224720				DrawLine
00224760				DrawLineRel
001e6c20				DrawMask
001e7170				DrawMaskFeathers
001ea250				DrawMenu
001e9d48				DrawMenuEntry
001ea050				DrawMenuEntry2
001dea90				DrawMtlLine3D
001e73d8				DrawNameInputTable
001e2b88				DrawNextVehicle
0023eac8				DrawPanel
0025aab0				DrawPanel3DArrow
0023d6a0				DrawPanel3DCharacter
00242bd8				DrawPanel3DObject
00242e20				DrawPanel3DTempCharacter
00242928				DrawPanelDebris
001f2088				DrawParallax
001cf1c0				DrawParticles
00221470				DrawPlane
00182608				DrawPlatform
0022e770				DrawPlayerJeep
001f2d00				DrawProbeFX
002039a8				DrawProjectiles
0025a208				DrawRings
00220e58				DrawSatellite
00220fd8				DrawSatellites
00217210				DrawSpaceArenaLevelExtra
0020bc20				DrawSpaceStation
002211b8				DrawSpaceStations
002244c8				DrawSphere
001f29a8				DrawTarget
001df668				DrawTempCharacter
001df800				DrawTempCharacter2
0023e350				DrawTimeTrialTimes
00215848				DrawTorpedoTarget
001f0570				DrawTransporters
0021fb20				DrawVehicleTrail
0021f628				DrawVehMasks
001826e8				DrawWallSpline
00217bb0				DrawWBBolts
00222780				DrawWeatherBoss
002142e8				DrawWeatherBoss_a
00218310				DrawWeatherBossLevelExtra
00206170				DrawWeatherBossTarget
002227f8				DrawWeatherResearchLevelExtra
0022ea28				DrawWesternArenaLevelExtra
0022ecb8				DrawWesternArenaTemp
001ca120				DrawWorld
0023e8d0				DrawWorldToPanelWumpa
001e5748				DrawWumpa
00220c70				DrawZoffa
0020a8e0				DrawZoffaDebugStuff
00208d98				DrawZoffaUFOs
00228300				DriveJeep
0024eea0				DynaBreak
00222d20				EarthBossReset
0023b4e0				edaiCbCancelOptMenu
0023b448				edaiCbCancelSelectType
0023b498				edaicbSaveAIData
0023ada8				edaicbSelectType
0023b470				edaicbSetType
0023b4d0				edaicbTerrainToggle
0023b4e8				edaiClose
0023b058				edaiDoInput
0023a550				edaiDRAW
00239ff0				edaiDrawInfo
0023b508				edaiEnter
00239bf0				edaiHIGHLIGHT
0023af50				edaiInit
00239f00				edaiJUMP
0023b5d0				edaiProc
0023b690				edaiRender
001a4388				edanimcbBouncyMenu
001a59c0				edanimcbCancelBouncyMenu
001a5d38				edanimcbCancelLocalParticleMenu
001a68b0				edanimcbCancelLocalParticleTypeMenu
001a5ff8				edanimcbCancelLocalSoundMenu
001a6a80				edanimcbCancelLocalSoundTypeMenu
001a6660				edanimcbCancelMCTBMenu
001a6140				edanimcbCancelOptMenu
001a68d8				edanimcbCancelParticleMenu
001a5b98				edanimcbCancelParticleTypeMenu
001a6aa8				edanimcbCancelSoundMenu
001a6b30				edanimcbCancelSoundTypeMenu
001a5878				edanimcbCancelSwitchMenu
001a5850				edanimcbCancelSwitchTypeMenu
001a6220				edanimcbFileLoad
001a6148				edanimcbFileSave
001a46b8				edanimcbLocalParticleMenu
001a5bc0				edanimcbLocalParticleTypeMenu
001a4848				edanimcbLocalSoundMenu
001a5e80				edanimcbLocalSoundTypeMenu
001a6378				edanimcbMCTBCardCheckFormat
001a6550				edanimcbMCTBCardDeleteSlot
001a6608				edanimcbMCTBCardFormat
001a63d0				edanimcbMCTBCardFreeSpace
001a64f0				edanimcbMCTBCardLoadSlot
001a62c8				edanimcbMCTBCardPresent
001a6468				edanimcbMCTBCardSaveSlot
001a6420				edanimcbMCTBCardSlotsUsed
001a6320				edanimcbMCTBCardType
001a65b0				edanimcbMCTBCardUnFormat
001a4aa0				edanimcbMCTBMenu
001a5d60				edanimcbParticleMenu
001a4538				edanimcbParticleTypeMenu
001a5960				edanimcbSetBouncyDamping
001a58a0				edanimcbSetBouncyPlayerGrav
001a5900				edanimcbSetBouncyTension
001a6818				edanimcbSetLocalParticleType
001a6780				edanimcbSetLocalSoundType
001a5b60				edanimcbSetParticleRate
001a5b10				edanimcbSetParticleType
001a5aa0				edanimcbSetSoundTiming
001a6ad0				edanimcbSetSoundType
001a57e0				edanimcbSetSwitchDelay
001a57a0				edanimcbSetSwitchId
001a5740				edanimcbSetSwitchType
001a5818				edanimcbSetSwitchVar
001a6020				edanimcbSoundMenu
001a6900				edanimcbSoundTypeMenu
001a41a0				edanimcbSwitchMenu
001a3c80				edanimcbSwitchTypeMenu
001a5ad0				edanimcbToggleParticleSwitch
001a59e8				edanimcbToggleSoundType
001a6688				edanimClose
001a1cd8				edanimDetermineNearestAnim
001a1e80				edanimDetermineNearestParticle
001a2078				edanimDetermineNearestSound
001a2890				edanimDoInput
001a3800				edanimDrawCursor
001a66a8				edanimEnter
001a3298				edanimFileLoad
001a2f90				edanimFileSave
001a4dc8				edanimInit
001a5480				edanimLookupInstanceIndex
001a54e8				edanimLookupSpecial
001a2270				edanimParamCreate
001a5618				edanimParamDestroy
001a5570				edanimParamReset
001a2600				edanimParticleCreate
001a2740				edanimParticleDestroy
001a56a0				edanimParticlePlace
001a55a0				edanimPlayerAnimDistance
001a66c8				edanimProc
001a54e0				edanimRegisterBaseScene
001a5380				edanimRender
001a50b8				edanimRenderParticleEmitters
001a5250				edanimRenderSoundEmitters
001a2388				edanimSoundCreate
001a24b8				edanimSoundDestroy
001a5648				edanimSoundPlace
001a1188				edanimUpdateObjects
001a72e8				edbitsDrawCircleXY
001a6d08				edbitsDrawCube
001a7068				edbitsDrawDiagonalCross
001a72b0				edbitsGetSoundName
001a7410				edbitsLookupInstance
001a71d0				edbitsLookupSoundFX
001a74a0				edbitsRegisterBaseScene
001a6ca0				edbitsRegisterLevel
001a6cf0				edbitsRegisterSfx
001a7498				edbitsSetSoundFxVolume
001a6b58				edbitsSoundPlay
001c20e0				edcamGetDist
001c2120				edcamGetPosAng
001c2168				edcamGetPosAngSnap
001c21b0				edcamGetPosPointer
001c1c20				edcamMove
001c2038				edcamSet
001c1fb0				edcamSetAdjustFreedom
001c20c0				edcamSetAng
001c20d0				edcamSetDist
001c20a0				edcamSetPos
001c20f0				edcamSetPosAng
001c1f98				edcamSetSpeed
00232700				edcrtcbCancelChangeFileNameMenu
00232328				edcrtcbCancelCrateTypesMenu
002324c0				edcrtcbCancelDisplayTypeMenu
00232230				edcrtcbCancelMemCardMenu
00232508				edcrtCbCancelOptMenu
00232870				edcrtcbCancelResetCratesMenu
00232300				edcrtcbCancelSpecificTypeMenu
002326d8				edcrtcbChangeFileName
00231ff8				edcrtcbChangeFileNameMenu
00231300				edcrtcbCrateTypesMenu
00232488				edcrtcbDisplayType
00231468				edcrtcbDisplayTypeMenu
002327e8				edcrtcbMemCardCancelDeleteEffectsMenu
002326b0				edcrtcbMemCardCancelLoadEffectsMenu
00232728				edcrtcbMemCardDeleteCrates
002320e0				edcrtcbMemCardDeleteCratesMenu
00230ab0				edcrtcbMemCardLoadCrates
00231ea8				edcrtcbMemCardLoadCratesMenu
00230e88				edcrtcbMemCardMenu
002306f0				edcrtcbMemCardSaveCrates
00232810				edcrtcbResetCrates
00232350				edcrtcbResetCratesMenu
00232258				edcrtCbSaveCrateData
002322a0				edcrtcbSetCrateType
002324f8				edcrtcbShowTriggersToggle
00231158				edcrtcbSpecificTypeMenu
002324e8				edcrtcbTerrainToggle
00232510				edcrtClose
00231890				edcrtDoInput
00230040				edcrtDrawBoxyThing
00231cf0				edcrtDrawInfo
0022fdb8				edcrtDrawSpecialCrates
00232530				edcrtEnter
00231650				edcrtInit
002325e8				edcrtProc
00232648				edcrtRender
001a76b8				EdFileClose
001a8708				EdFileFillBuffer
001a8780				EdFileFlushBuffer
001a74a8				EdFileOpen
001a8368				EdFileRead
001a8148				EdFileReadChar
001a7d08				EdFileReadFloat
001a7e18				EdFileReadInt
001a85a0				EdFileReadMemCard
001a8038				EdFileReadShort
001a7f28				EdFileReadUnsignedInt
001a86d0				EdFileResetBuffers
001a8258				EdFileSetMedia
001a8260				EdFileWrite
001a7bf8				EdFileWriteChar
001a77b8				EdFileWriteFloat
001a78c8				EdFileWriteInt
001a8470				EdFileWriteMemCard
001a7ae8				EdFileWriteShort
001a79d8				EdFileWriteUnsignedInt
001b7478				edgracbCancelClumpPropertiesMenu
001b7450				edgracbCancelInstanceMenu
001b7448				edgracbCancelOptMenu
001b6240				edgracbClumpPropertiesMenu
001b7698				edgracbFileLoad
001b75c0				edgracbFileSave
001b60a8				edgracbInstanceMenu
001b73d0				edgracbSetClumpHeight
001b7388				edgracbSetClumpWind
001b7340				edgracbSetInstanceType
001b7418				edgracbToggleClumpReactive
001b74a0				edgraClose
001b6520				edgraClumpCreate
001b7530				edgraClumpDestroy
001b74e0				edgraClumpPlace
001b7318				edgraClumpsReset
001b63e0				edgraDetermineNearestClump
001b6620				edgraDoInput
001b6958				edgraDrawCursor
001b74c0				edgraEnter
001b6dd8				edgraFileLoad
001b6c88				edgraFileSave
001b70b8				edgraInit
001b5d98				edgraInitAllClumps
001b7560				edgraProc
001b6f88				edgraRender
00244af0				edlightAdd
00246528				edlightcb_b_sliderval
00246478				edlightcb_g_sliderval
002463c8				edlightcb_r_sliderval
00246610				edlightCbCancelOptMenu
002465d8				edlightcbSaveLightData
00246618				edlightClose
00245378				edlightClosestLight
00244c40				edlightDelete
002454b8				edlightDoInput
00243fb0				edlightDrawBox
00249ee0				edlightDrawCross
00244768				edlightDrawDirection
00243780				edlightDrawInfo
00243c30				edlightDrawLightAxis
00246780				edlightDrawLightBlock
00246340				edlightDrawLights
002448c8				edlightDrawRadius
002442d8				edlightDrawSelection
00246638				edlightEnter
00243e78				edlightHighlight
00246250				edlightHighlightDirection
00244f38				edlightInit
002466e0				edlightMakeNUCOLOUR3
00245f60				edlightProc
00246120				edlightRender
00246730				edlightWarning
001b7ba0				edmainClose
001b7768				edmainCreateMainMenu
001b7ad8				edmainInit
001b7c30				edmainMainMenuProc
001b7c58				edmainMainMenuRender
001b7978				edmainProcess
001b7c28				edmainQueryLocVec
001b7c80				edmainReadLevelFile
001b7928				edmainRegister
001b7c20				edmainRegisterLocVec
001b79e8				edmainRender
001b7a38				edmainSetCamera
001b7920				edmainSetReturn
0019dbc8				edobjcbAnimPropertiesMenu
0019e658				edobjcbBouncyMenu
0019fe18				edobjcbCancelAnimPropertiesMenu
001a0640				edobjcbCancelBouncyMenu
0019fda0				edobjcbCancelInstanceMenu
001a03d8				edobjcbCancelLocalParticleMenu
001a0a90				edobjcbCancelLocalParticleTypeMenu
001a0210				edobjcbCancelLocalSoundMenu
001a0a68				edobjcbCancelLocalSoundTypeMenu
0019f6c8				edobjcbCancelOptMenu
001a0ab8				edobjcbCancelParticleMenu
001a0238				edobjcbCancelParticleTypeMenu
001a0ae0				edobjcbCancelSoundMenu
001a0b68				edobjcbCancelSoundTypeMenu
0019fdf0				edobjcbCancelSwitchMenu
0019fdc8				edobjcbCancelSwitchTypeMenu
0019fe40				edobjcbCancelWayPropertiesMenu
0019f898				edobjcbChangeAnimPause
0019f858				edobjcbChangeAnimSpeed
0019f8d8				edobjcbChangeAnimStartOffset
0019fa50				edobjcbChangeWaypointSpeed
0019fbe0				edobjcbChangeWaypointTime
0019faa8				edobjcbChangeWaypointXRot
0019fb10				edobjcbChangeWaypointYRot
0019fb78				edobjcbChangeWaypointZRot
0019f7a8				edobjcbFileLoadObjects
0019f6d0				edobjcbFileSaveObjects
0019d420				edobjcbInstanceMenu
0019e4c8				edobjcbLocalParticleMenu
001a0260				edobjcbLocalParticleTypeMenu
0019e120				edobjcbLocalSoundMenu
001a0098				edobjcbLocalSoundTypeMenu
0019f910				edobjcbOscillateToggle
001a0400				edobjcbParticleMenu
0019e348				edobjcbParticleTypeMenu
0019f408				edobjcbResetAnims
0019fee8				edobjcbSetBouncyDamping
0019fe68				edobjcbSetBouncyPlayerGrav
0019fea8				edobjcbSetBouncyTension
0019fc60				edobjcbSetInstanceType
001a0848				edobjcbSetLocalParticleType
001a07b0				edobjcbSetLocalSoundType
001a0060				edobjcbSetParticleRate
001a0010				edobjcbSetParticleType
0019ffe0				edobjcbSetSoundTiming
001a0b08				edobjcbSetSoundType
0019fd40				edobjcbSetSwitchDelay
0019fd08				edobjcbSetSwitchId
0019fca8				edobjcbSetSwitchType
0019fd70				edobjcbSetSwitchVar
0019f9b0				edobjcbSnapXZToggle
0019f950				edobjcbSnapYToggle
001a0520				edobjcbSoundMenu
001a08e8				edobjcbSoundTypeMenu
0019d9c8				edobjcbSwitchMenu
0019d5b0				edobjcbSwitchTypeMenu
0019fa10				edobjcbToggleParticleSwitch
0019ff28				edobjcbToggleSoundType
0019ddf8				edobjcbWayPropertiesMenu
001a0668				edobjClose
00198a50				edobjConvertPathToAnim
001983a0				edobjDetermineNearestObject
00198690				edobjDetermineNearestParticle
00198870				edobjDetermineNearestSound
001984f0				edobjDetermineNearestWaypoint
0019b418				edobjDoInput
0019bed0				edobjDrawCursor
001a0688				edobjEnter
0019c958				edobjFileLoadObjects
0019c560				edobjFileSaveObjects
0019e808				edobjInit
0019f268				edobjLookupInstance
0019f488				edobjLookupInstanceIndex
0019afd8				edobjObjectCreate
0019b190				edobjObjectCreateCopy
0019b338				edobjObjectDestroy
0019f2f0				edobjObjectDestroyAll
0019f618				edobjObjectPlace
0019f228				edobjObjectReset
0019aa88				edobjParticleCreate
0019abb0				edobjParticleDestroy
0019f530				edobjParticlePlace
0019f328				edobjPlayerObjectDistance
001a06b8				edobjProc
0019f220				edobjRegisterBaseScene
0019f180				edobjRegisterLevel
0019f040				edobjRender
0019f390				edobjRenderCutoffTest
001981d8				edobjRenderObjects
0019ed10				edobjRenderParticleEmitters
0019ebd0				edobjRenderSoundEmitters
0019eeb0				edobjRenderWaypoints
0019f1a0				edobjResetAnimsToZero
0019a828				edobjSoundCreate
0019a940				edobjSoundDestroy
0019f4e8				edobjSoundPlace
00197410				edobjUpdateObjects
0019ad00				edobjWaypointCreate
0019ae38				edobjWaypointDestroy
0019f5b8				edobjWaypointPlace
00196e68				edppApply
00196d68				edppClose
00194678				edppDestroyAllEffects
00194610				edppDestroyAllParticles
0018b198				edppDetermineNearest
0018a370				edppDoInput
0018a990				edppDrawCursor
0018a798				edppDrawSpheres
00196d90				edppEnter
001949e8				edppHighlightNearest
00193f00				edppInit
001909f0				edppLoadEffects
00192578				edppMemCardLoadEffects
00192b50				edppMemCardMergeEffects
00191708				edppMemCardSaveEffects
00191108				edppMergeEffects
00194988				edppProc
00194770				edppPtlChangeType
0018a048				edppPtlCreate
00194718				edppPtlDestroy
0018a270				edppPtlPlace
00194900				edppRead
001946a8				edppRegisterLevel
001946f8				edppRegisterPointerToGameCharLocation
00194a60				edppRender
00190fc0				edppRestartAllEffectsInLevel
0018fbd0				edppSaveEffects
00194838				edppWrite
00194e28				edptlcbApplyBounceFactor
00194dc8				edptlcbApplyBounceOffset
0018d6d0				edptlcbBounceMenu
00195a18				edptlcbCancelBounceMenu
00196c40				edptlcbCancelClipboardMenu
00195930				edptlcbCancelDpadModeMenu
00195868				edptlcbCancelGroupMenu
00195e80				edptlcbCancelSoundControlMenu
00195e58				edptlcbCancelSoundIDMenu
001970f8				edptlcbCancelSoundsMenu
00195ea8				edptlcbCancelSoundXMenu
00195840				edptlcbCancelSwitchMenu
001970d0				edptlcbCancelSwitchTypeMenu
00195dd8				edptlcbChangeSoundDelay
00193540				edptlcbClipboardMenu
00194d50				edptlcbCutClipboard
0018ce70				edptlcbDpadModeMenu
00194c98				edptlcbEmptyClipboard
0018cd30				edptlcbGroupMenu
00195958				edptlcbJumpToGameLocation
00194cd0				edptlcbPasteClipboard
00196cf0				edptlcbResetParticles
00195920				edptlcbSetDpadMode
001958a8				edptlcbSetGroup
00195890				edptlcbSetMasterGroup
00195d28				edptlcbSetSoundControl
00195c70				edptlcbSetSoundID
00195628				edptlcbSetSwitchId
00197038				edptlcbSetSwitchType
00195690				edptlcbSetSwitchVar
0018da48				edptlcbSoundControlMenu
0018d830				edptlcbSoundIDMenu
00195ed0				edptlcbSoundsMenu
0018dd18				edptlcbSoundXMenu
0018cb98				edptlcbSwitchMenu
001956f0				edptlcbSwitchTypeMenu
001a6c80				edqrand
001b9030				eduiAddGradPickCFG
001b8718				eduiAddTextPickEnt
001c1a90				eduicbCancelMessageMenu
001c14f8				eduicbItemDestroy
001c1560				eduicbItemGradPickDestroy
001c1378				eduicbItemSliderDestroy
001c1a28				eduicbPickCFGCancel
001ba468				eduicbProcessColourPick
001beed0				eduicbProcessColourSlider
001b9e48				eduicbProcessGradPick
001c1080				eduicbProcessGreyPick
001c1160				eduicbProcessSel
001bc9f0				eduicbProcessSlider
001b89d0				eduicbProcessTextPick
001bbe38				eduicbProcessTexturePick
001b8390				eduicbRenderCheck
001ba838				eduicbRenderColourPick
001bf470				eduicbRenderColourSlider
001b9fb8				eduicbRenderGradPick
001bbb78				eduicbRenderGreyPick
001c13f0				eduicbRenderNumber
001c1218				eduicbRenderSel
001b8080				eduicbRenderSelWithClipColour
001bcf10				eduicbRenderSlider
001bd1f0				eduicbRenderSliderInt
001b8d60				eduicbRenderTextPick
001bc1f8				eduicbRenderTexturePick
001bd460				eduiCreateMessageMenu
001b9be0				eduiGradPickRead
001bfe88				eduiGradStageAdd
001b9988				eduiGradStageAddRGB
001bff78				eduiGradStageDelete
001b9788				eduiGradStageSetHSV
001c1060				eduiInit
001b7e28				eduiInitMaterials
001bfb28				eduiItemCheckCreate
001c0488				eduiItemColourPickCreate
001c02d0				eduiItemColourPickSetHSV
001c02f8				eduiItemColourPickSetRGB
001c0a60				eduiItemColourSliderCreate
001bffe0				eduiItemGradPickCreate
001c0150				eduiItemGreyGradPickCreate
001ba2a8				eduiItemGreyPickCreate
001c0a28				eduiItemNumberCreate
001c1b00				eduiItemRender
001bf808				eduiItemSelCreate
001bf990				eduiItemSelWithClipColourCreate
001bf750				eduiItemSetText
001bc7d8				eduiItemSliderCreate
001c0920				eduiItemSliderCreateInt
001c0860				eduiItemSliderSetFmt
001c0918				eduiItemSliderSetGranularity
001c07b8				eduiItemSliderSetVal
001c0808				eduiItemSliderSetValEx
001b8578				eduiItemTextPickCreate
001c0620				eduiItemTexturePickCreate
001bfcd8				eduiItemToggleCreate
001c0e90				eduiMenuAddItem
001c0df8				eduiMenuAttach
001c0d10				eduiMenuCreate
001c0ca8				eduiMenuDestroy
001c0e40				eduiMenuDetach
001c0f48				eduiMenuFitWidth
001c0ec8				eduiMenuHighlight
001bdad0				eduiMenuProcess
001bd728				eduiMenuRender
00239900				edwmpADD
00239be8				edwmpCbCancelOptMenu
00239ba8				edwmpcbSaveWumpaData
00239a88				edwmpClose
00239960				edwmpDELETE
002391c0				edwmpDoInput
00238d38				edwmpDRAW
00238c10				edwmpDrawInfo
00239aa8				edwmpEnter
002399e8				edwmpInit
00239718				edwmpProc
00239b50				edwmpRender
0028b6d8				EIntr
0022f998				EmptyTrail
00283a30				EnableCache
00283660				EnableDispatchThread
00284340				EnableDmac
002839e0				EnableDmacHandler
00284270				EnableIntc
002839a0				EnableIntcHandler
001c6518				endDisplay
002837c0				EndOfHeap
00156158				EndSkinPacket
00100008				ENTRYPOINT
0023d318				EnviroGivenMaterial
00182360				EShadowInfo
00182308				EShadowRoofInfo
001d5fd0				EvalModelAnim
00283c00				ExecOSD
00283430				ExecPS2
00283400				Exit
00283620				ExitDeleteThread
00283610				ExitThread
00283970				ExpandScratchPad
00220a68				ExplodeGlider
0027f850				exponent
0026f478				fabs
00111460				FaceYDirStream
00223408				FadeOutLastTrail
0020d748				FarmReset
00280e80				fflush
00190630				FileLoadSingleEffectType
002389f8				FindAILabel
00238448				FindAIType
00204ba0				FindAnglesZX
001f3648				FindClock
00260a80				FindCutChar
001897e8				FindDebrisEffectStack
00221560				FindFreeAsteroid
00220d28				FindFreeHova
00222b68				FindFreeWBBolt
00222b20				FindFreeWBBoltOfType
002345b0				FindGongBongerAnim
0022fd00				FindJeepBalloon
00223560				FindJeepRock
00248758				FindLightProportion
001f5610				FindLocalCrate
00238350				FindNearestCreature
002476a0				FindNearestLights
001fbbe8				FindOverlap
00182380				FindPlatInst
00223d80				FindSplineClosestPointAndDist
0014c758				FindSplinePtSize
00223918				FindSplineTargetPoint
00156340				FindStripNext
00226288				FindSurfaceNormalAndUnembedd
002273e0				FindSurfaceRotXZFromNormal
00221ac8				FindSurfaceType
0022ed80				FindTerrainType
00223528				FindTrailAng
002272b8				FindVehicleNormalGiven4Points
00208ea0				FindZoffaRestartPoint
001f48d8				FinishTransporter
0026f4b0				finite
0022fb88				FireBossActionName
0022eb68				FireBossReset
0022e470				FireBossWaterFire
00215fa8				FireFlyReset
002224c8				FireWBBolt
00163f18				fixMaterials
00163ae8				fixNewMaterials
0023d490				FlickerPalGivenMaterial
0026ae50				floor
00283a60				FlushCache
001c4688				FlushIOPCommand
002046d8				FlyGameObject
001f3758				FlyWumpa
0026b3b8				fmod
0027a6e8				fpadd
0027ac18				fpcmp
0027a9a0				fpdiv
0027a7a8				fpmul
0027a740				fpsub
0027aeb0				fptodp
0027ad20				fptosi
0027adb0				fptoui
00224df0				frand
00224e40				frandPN
0027af70				free
002212c8				FreeGliderBullet
00224ea0				fsign
00283ef0				fstat
00284f08				ftoi
00182908				FullDeflect
00182980				FullDeflectTest
00182a70				FullReflect
001de7d0				FurtherALONG
001de858				FurtherBEHIND
00252328				GameAudioUpdate
00252790				GameMusic
001fd328				GameObjectOverlap
00204600				GameObjectRadius
001f2748				GameRayCast
00251f30				GameSfx
002521d0				GameSfxLoop
001eda98				GameTiming
00243030				GameVP
001000c8				gcc2_compiled.
00103968				gcc2_compiled.
00104350				gcc2_compiled.
001047b8				gcc2_compiled.
001053a0				gcc2_compiled.
00105678				gcc2_compiled.
00105840				gcc2_compiled.
00105a80				gcc2_compiled.
00105da0				gcc2_compiled.
001066e0				gcc2_compiled.
00107708				gcc2_compiled.
00107af0				gcc2_compiled.
0010aa20				gcc2_compiled.
0010b338				gcc2_compiled.
0010b450				gcc2_compiled.
0010be60				gcc2_compiled.
0010e448				gcc2_compiled.
0010e6f8				gcc2_compiled.
001103e8				gcc2_compiled.
00112108				gcc2_compiled.
00114bc0				gcc2_compiled.
00115190				gcc2_compiled.
001165a0				gcc2_compiled.
00117f08				gcc2_compiled.
0011a8f0				gcc2_compiled.
0011c580				gcc2_compiled.
0011f020				gcc2_compiled.
00130998				gcc2_compiled.
00132080				gcc2_compiled.
001404f8				gcc2_compiled.
001453a8				gcc2_compiled.
0014c818				gcc2_compiled.
001505a0				gcc2_compiled.
001553f8				gcc2_compiled.
00159080				gcc2_compiled.
0015b368				gcc2_compiled.
00162b78				gcc2_compiled.
00163900				gcc2_compiled.
00165098				gcc2_compiled.
00165fe0				gcc2_compiled.
001687b0				gcc2_compiled.
0016b790				gcc2_compiled.
0016b990				gcc2_compiled.
0016d708				gcc2_compiled.
0016e880				gcc2_compiled.
0016efa0				gcc2_compiled.
0016fdd8				gcc2_compiled.
00182c98				gcc2_compiled.
0018a048				gcc2_compiled.
00197410				gcc2_compiled.
001a0b90				gcc2_compiled.
001a1188				gcc2_compiled.
001a6b58				gcc2_compiled.
001a74a8				gcc2_compiled.
001a87f8				gcc2_compiled.
001a9ab0				gcc2_compiled.
001aadb0				gcc2_compiled.
001af020				gcc2_compiled.
001b0f10				gcc2_compiled.
001b2798				gcc2_compiled.
001b5108				gcc2_compiled.
001b5d98				gcc2_compiled.
001b7768				gcc2_compiled.
001b7e28				gcc2_compiled.
001c1c20				gcc2_compiled.
001c21b8				gcc2_compiled.
001c53b8				gcc2_compiled.
001c5d30				gcc2_compiled.
001c6560				gcc2_compiled.
001c7a08				gcc2_compiled.
001c8e38				gcc2_compiled.
001cf1c0				gcc2_compiled.
001cf550				gcc2_compiled.
001cf830				gcc2_compiled.
001d95f8				gcc2_compiled.
001d9ae0				gcc2_compiled.
001decd0				gcc2_compiled.
001f4b10				gcc2_compiled.
001fcbb8				gcc2_compiled.
00204da8				gcc2_compiled.
00205390				gcc2_compiled.
00223918				gcc2_compiled.
002254d0				gcc2_compiled.
00227450				gcc2_compiled.
0022fdb8				gcc2_compiled.
00232898				gcc2_compiled.
00238c10				gcc2_compiled.
00239bf0				gcc2_compiled.
0023b6e8				gcc2_compiled.
0023c3d8				gcc2_compiled.
0023d530				gcc2_compiled.
002430a0				gcc2_compiled.
00243300				gcc2_compiled.
00246b80				gcc2_compiled.
0024a078				gcc2_compiled.
0024ef18				gcc2_compiled.
0024f648				gcc2_compiled.
002501c8				gcc2_compiled.
002518b0				gcc2_compiled.
00252a08				gcc2_compiled.
0025ab90				gcc2_compiled.
0025d220				gcc2_compiled.
0025da48				gcc2_compiled.
0025dc30				gcc2_compiled.
00261130				gcc2_compiled.
00261e40				gcc2_compiled.
002631b0				gcc2_compiled.
002633a8				gcc2_compiled.
002634d8				gcc2_compiled.
00263678				gcc2_compiled.
00263860				gcc2_compiled.
00263948				gcc2_compiled.
00263be0				gcc2_compiled.
00263c40				gcc2_compiled.
00263cd8				gcc2_compiled.
00263e18				gcc2_compiled.
002644a8				gcc2_compiled.
00264548				gcc2_compiled.
002645d0				gcc2_compiled.
00264658				gcc2_compiled.
00264940				gcc2_compiled.
002649a0				gcc2_compiled.
00264c10				gcc2_compiled.
00264cd0				gcc2_compiled.
00264d98				gcc2_compiled.
